CUSTOMERID
44878
58676
42647
59366
59632
60430
60742
60290
53544
60124
61358
44443
47735
47791
48212
48218
50505
51885
52278
52722
56425
60548
61175
64101
67319
71944
78166
79234
79689
81180
83735
85183
88358
89991
90311
91054
93478
95321
96379
96705
96846
98260
100265
101730
101776
101842
103534
104043
105715
112454
113003
113344
1780
1922
2823
2860
3711
5454
5478
6533
6760
8312
8351
8386
8793
9317
9407
9525
9595
33600
13135
13822
14458
14483
14810
16157
18704
18976
20950
21231
21399
21913
21923
21969
21971
22025
22691
22903
24384
24616
24868
26002
26031
26032
117712
117880
122059
121920
118785
105860
123944
116364
126237
103078
127677
95169
129209
128584
114448
129737
146595
154034
154115
134334
156677
158417
164517
165739
169280
171460
173181
173562
184148
15150
22468
187168
204448
204290
209271
215231
222488
222689
225089
161677
223573
234770
61380
11775
61735
62074
62740
48784
17657
63430
63752
65588
65836
9652
68280
68471
67228
69173
68020
70139
50320
72068
31046
35381
41992
73291
72993
71475
67599
113511
115879
117037
127009
127658
128906
128911
138654
142834
143575
162280
163057
169570
169880
183932
193929
202670
202701
208092
213570
216232
217215
221030
226707
233071
233109
234268
235188
235448
238708
240594
240607
240665
243170
244488
267410
274308
301968
311428
324988
326452
337048
357468
366028
384390
388468
392308
26624
28986
29079
29914
30142
30226
37982
38350
38357
38775
38817
39022
39313
39714
46391
46569
46963
47187
47463
47543
47570
48001
83659
244968
251010
254050
252708
191208
261869
262128
268135
268648
262048
25384
273489
200009
276248
282453
282968
284328
196430
276670
296210
303728
305688
265488
304988
310548
313949
281410
343128
353308
12371
291491
362028
365588
294069
369909
373528
374552
377168
376889
379989
379928
359229
386548
385848
393748
281729
104738
74592
74188
72503
74531
75073
75557
75702
75908
75920
45757
75158
76956
78340
79559
80929
81035
8195
81627
83050
83007
83173
81144
75229
15570
85927
68313
86890
87878
88606
88796
89225
89764
394148
8430
16362
33329
979
28958
28947
3516
51079
51402
5338
54580
43421
45025
9866
56361
57966
58176
58956
60880
60644
61658
62232
62778
62868
63435
61534
65000
59231
51887
56998
59720
67388
71301
72576
76456
76525
83075
84685
85415
86160
86477
88561
89530
90688
93226
93584
97085
98642
102211
102521
102641
102920
103649
104626
111520
111815
114399
114521
115174
115797
117020
119601
1673
2967
3041
3085
5671
5706
6422
6442
6805
7606
7752
8686
8984
9472
9697
116100
11480
11645
12350
12367
12605
12761
12768
13161
13633
13724
13807
13921
14237
14450
15169
15719
16087
16228
16229
16263
17711
18071
19030
19190
21364
83986
91757
92618
92241
92429
10137
94772
93136
99611
97314
98733
101577
103116
103129
105187
9726
104939
704
110055
117167
117874
117503
11334
119240
120729
118134
29770
56766
9454
67422
68411
68930
66011
68446
67811
70969
71217
69752
70048
71873
72512
72719
39439
70082
67149
72075
31746
74672
75034
71372
77255
67099
77470
77823
80694
82052
82600
82820
83260
120748
128386
129123
129623
129902
134675
151375
155257
159117
169980
180008
192928
195229
202703
204128
217628
225752
226043
226117
228155
246614
247328
261889
266136
267528
304368
313548
317129
329448
332838
333950
351888
362808
366248
378170
385390
387128
387448
397168
5638
24406
18433
7270
21633
21892
21948
21950
22514
24382
24610
26586
29271
29585
29905
30149
30267
30405
30431
33588
33669
34483
34487
38825
122921
100464
123280
113863
124876
125611
125999
23280
126972
128971
129035
129158
129568
96678
129058
144055
148216
146976
150554
157058
149754
178780
123191
56458
198968
199328
206373
201169
204748
236191
79155
116763
250309
102220
256709
265150
266048
7949
83610
9575
84906
85003
88225
89368
73910
89967
86906
91333
77921
91668
91011
94246
95759
99539
100411
98612
96607
101309
101316
102536
102283
98417
23044
68482
104280
38617
28994
3847
18183
44912
7461
50712
44222
50918
51145
44171
54583
54861
658
10161
37094
39250
59078
60445
7409
2758
61639
7356
61990
62897
62474
63032
63771
63846
64338
65376
62370
65678
65500
65393
24541
46576
46740
46971
46990
47527
47740
47755
48046
50157
50471
55894
56547
57627
59685
60161
60571
65666
66555
69962
72562
80159
81932
82908
83647
84542
85546
86479
87065
87456
88166
88783
89496
90951
271671
278288
226066
274230
224590
286028
240704
292010
296509
302188
297109
302953
313390
307470
318528
322588
323209
332929
337708
340508
337148
128581
346848
349348
351809
354168
360668
360029
362008
333548
179715
1792
2777
3546
3622
6164
6328
7753
8180
12186
13245
15234
15281
15367
15544
16220
111436
105622
111634
113327
114442
115320
115696
116170
116260
116567
116877
117815
118357
119250
118954
118787
119880
120721
12644
121658
121885
122966
124188
124844
122677
125453
125656
125934
126297
125180
126276
96949
128672
129047
129586
128437
128768
134096
5356
66459
66792
70967
70491
71596
71443
71789
17478
71031
72642
73812
74431
74062
74662
74625
73928
60753
77033
1597
78580
79204
79056
79303
79667
80356
80732
81091
101599
101715
102515
102951
103614
104196
104576
104838
105261
105519
106115
106590
114245
114822
116042
116950
119878
123501
123836
124957
140195
140758
142284
158037
166637
169582
170460
174920
178561
183848
191054
195014
196351
225866
226026
226109
231889
232257
232548
237932
238008
240590
241531
250328
252549
18821
18885
19138
21097
21098
21678
21888
22156
22461
22821
23050
23241
25586
26168
26559
28926
30186
30220
30304
33461
33503
33509
33519
33689
33712
38652
39509
39816
40143
44676
45904
45941
45977
46213
46508
136514
146054
151495
161277
164317
173344
179028
181208
183088
188548
191349
123786
186350
191170
8411
216848
224168
126289
36172
8134
197910
251908
116899
269628
271008
83201
276948
280889
284530
287669
286329
281068
297108
297628
300969
302688
308828
71762
289648
333048
335209
6956
354428
352788
81996
82565
78814
73770
84857
26038
85443
88195
63648
89286
16105
92575
91666
93284
95509
97194
86266
95368
100640
97919
98892
100404
99919
95842
101803
100799
102200
102324
99043
103804
267328
267908
277891
286389
288650
310669
311550
318408
320272
327172
332648
337009
347308
353468
361988
368448
371868
381208
381568
392069
397608
24452
5407
44923
48811
44588
18451
51013
53074
44826
54418
24294
24317
55546
57283
57243
43187
8547
56348
47039
47388
47499
47539
47592
47638
50344
50398
51806
52861
56456
56896
57652
67153
68439
76526
76974
79295
79648
81037
81092
82644
84537
85563
86053
86483
86708
86946
88480
88834
89053
90290
91649
95818
99491
100015
100346
101003
11041
357608
362068
371989
381448
381888
391368
349689
1605
5304
5573
6106
6139
6470
8084
8239
9221
9443
15100
126200
166400
177500
10958
11203
11378
11383
11528
11648
12209
12623
13022
13109
13248
13697
13964
13992
14054
14279
14694
14795
14926
15122
16132
18642
21123
21398
21662
21878
21961
22304
22603
22947
22957
102480
103886
104450
105769
108276
92897
108616
110796
112817
113311
113151
111039
116202
89590
117432
118058
118919
121822
115444
124426
84374
125331
99482
126296
126683
127791
101573
128166
128502
128756
129722
131896
141475
59279
17377
60034
50260
3445
58612
17622
61464
61472
61870
1595
62933
63273
63554
45608
64026
59208
64891
65845
7681
66251
67070
65810
47760
68976
69594
68884
70070
70597
71628
72601
70470
14948
101449
101826
103737
104345
105189
114484
115206
116086
118683
120178
121626
124055
126438
128030
128540
128706
135374
142903
158799
162178
163117
174341
184048
220868
240595
242250
275868
308511
311868
334288
343436
352948
361848
367250
368451
370508
373569
386348
388788
390388
394028
396608
7037
23036
24618
24734
29393
29635
29787
30017
30032
30154
31539
33298
33384
33742
34445
38364
38433
38837
39476
39556
39636
44709
45980
46608
46736
143354
143225
150095
131756
125440
151914
154617
94731
164703
178400
182989
185550
191689
191528
178924
191649
8244
227029
162057
231469
233028
221868
161158
236108
241309
127893
125937
250288
250830
261848
2778
270868
280109
279229
280272
285489
279369
289908
292690
295768
295568
302629
303469
320408
321469
320388
52398
74394
74279
75118
75010
74104
72989
76899
77295
65578
77822
56527
75847
82049
14842
83199
85315
27455
83144
86184
86343
78339
87826
76164
89829
39043
91461
90850
91996
88213
93585
11841
34592
715
26246
20624
37512
37652
26137
51571
53118
54512
55497
55567
20654
56265
45443
36065
58925
52139
17590
17706
58327
36674
59962
60900
59406
35535
59568
8004
62387
17853
56251
56359
46997
47238
47736
51939
52276
56922
56951
59858
64344
68413
71350
80901
83580
83909
83930
84154
84571
88677
90016
90425
91327
91406
92313
92389
96875
98869
99091
99285
101277
103212
104462
104585
106874
111514
112898
114140
118110
342028
351249
358488
352828
365428
359469
356929
377812
386170
387950
371068
1823
1903
2761
3595
5502
5584
5813
5819
6083
6295
6490
6670
6841
6844
7758
7818
8001
8099
8352
8837
8864
9158
9599
14000
43100
10786
11086
12564
13302
13689
14199
14367
14452
15189
15385
15538
18664
18762
18802
18975
92959
93754
95576
84970
96818
97173
99579
99859
99413
98761
97376
100525
97819
100949
100659
12530
103169
102796
83067
102445
106237
105118
106714
107024
106798
108455
111754
105374
113987
114587
114504
115275
114417
115362
112555
116461
117801
116747
62952
53641
32948
64345
67043
67936
65840
60211
69305
69727
70001
65631
73237
73655
68024
74616
75745
70100
61511
72348
77724
79420
76161
76961
39672
119620
121578
123713
125892
127268
129452
131135
143135
148116
152959
153221
164758
175920
178101
178580
178901
180692
185490
186789
191146
191748
193209
198129
202691
202702
206588
215308
225710
225906
225993
226619
229508
234750
240781
246613
249728
249868
291708
292530
296289
305068
312096
313389
326449
327289
331208
375470
379728
384968
387069
21704
21728
22152
22376
22397
22844
24718
25545
25860
26036
26636
29424
29887
30062
30104
30145
33495
33537
38069
38124
38360
117332
119135
119197
120241
119995
103899
122015
121614
123374
123915
103887
101281
125212
115701
125347
126862
128021
128047
127049
129980
130216
13744
132234
132694
135874
137554
122112
162239
166358
13517
170221
170464
176780
191013
193510
5980
200151
205108
207291
73308
209968
212728
219410
224968
190030
81315
81167
82438
31874
59102
85690
85602
20509
87695
88163
87668
89149
26504
90105
91045
91124
93670
31704
89000
95207
94441
97163
100011
81142
98300
98146
103984
104067
104227
105242
5519
34460
3909
44188
45012
49027
5598
50900
50627
54538
54708
54414
45768
55994
57949
56767
18103
58786
47915
58730
59140
60017
58262
58105
7785
61361
61304
59427
63467
64477
65035
65108
63675
65695
17343
66543
66870
39582
39531
39609
39774
44576
44660
44727
45042
45978
46206
46384
46453
47102
47145
47329
47538
47630
50371
51791
52210
56539
58784
59504
68285
69761
70367
72980
83590
84342
84654
84675
86370
86638
86738
88291
90165
224468
228028
236188
244628
247550
256728
258509
258829
267510
270736
272289
56886
13662
275328
275769
276408
276630
280408
280849
284471
272888
286052
293251
300728
308235
311888
316248
308808
77684
150175
325110
334168
345508
345033
350168
358788
349148
364668
368288
357228
384228
386069
392788
1872
3139
3810
5293
5960
104879
113253
113131
113780
12234
115567
115979
116421
117612
118596
119480
117074
113172
87347
121430
121637
121820
122622
123460
123437
124191
124954
125423
125815
126564
125741
26659
128810
129335
129022
130436
129795
121577
125178
135855
67927
68143
18786
68620
69625
69611
66948
70771
70636
70880
71593
73280
69567
72431
74665
75326
75742
75993
76644
76927
13906
77483
75426
78380
78774
12428
78745
78808
80491
80718
80645
80777
81743
82028
66370
82221
91039
91412
91417
92151
92733
93641
96414
102577
103622
104719
112386
113947
114292
118021
118421
122621
122786
124314
126062
127557
128131
128716
129696
130194
134355
134875
138236
146774
148119
158517
168917
204229
204908
226205
226350
226681
226781
238534
261909
265873
272969
176061
216770
220768
227648
227668
228912
230849
232328
246849
250109
252328
266249
275128
275189
275108
272108
274271
284949
293429
295848
284848
121957
302149
290248
309068
306488
239211
328628
311188
329829
340608
207369
366428
373168
373828
379669
381788
390068
3437
3521
80325
12495
76834
81642
82081
82007
80506
7637
8981
56445
79313
84499
84761
84849
86280
85911
11737
87424
88184
87636
85285
88981
90202
93549
33149
92874
17405
94509
96852
67620
73184
77896
81048
83918
84194
85505
88397
89154
91758
92519
96219
96357
99575
100584
101559
101740
104745
104885
106177
111067
111212
112385
113970
114172
114630
114702
114821
117112
122648
124818
125241
126884
132077
132298
142340
143334
144147
144454
148775
150236
157698
281648
284468
95465
288089
289808
292233
12232
297288
307169
306808
312948
317308
314409
320849
310189
323669
327311
339448
114197
344909
361148
361268
372688
374891
378089
386970
387788
394108
393408
2745
3561
5474
5656
6120
6598
6824
6963
7647
7880
8846
9001
9473
9642
39400
5327
5974
6001
6004
6942
7747
8230
8866
9692
11136
11513
11711
11712
12248
12667
12729
12792
12987
13720
13932
13941
14401
14587
14616
14896
14938
15053
15070
15176
16047
20702
21650
21816
22447
22629
22666
25968
26026
26611
26634
30194
99645
92833
99871
100680
100965
97763
101085
99095
101433
100991
89336
101906
102916
5829
104550
104857
106056
101945
111046
76506
113895
114498
102697
114839
116235
115936
116687
117197
117941
118107
112322
118819
118455
89529
118784
67387
119622
162498
166717
189169
189309
191391
198029
200929
201409
202788
204256
210628
216828
216909
221694
225740
225833
226245
226581
226591
226690
234529
236371
256349
259208
295029
296308
298789
303488
305070
325710
328551
329588
331032
333269
334008
335368
336409
337068
341748
342448
347108
351848
352668
361228
367431
372888
373771
377709
378948
384548
3861
9829
12592
14107
11213
11560
12187
13181
13675
15072
15190
15202
15380
15418
21151
21555
23071
24497
24871
25590
26112
28795
29987
30118
30234
33405
38960
38982
39110
39576
40224
33293
33569
33619
33709
37718
37720
37759
39496
39637
39654
39723
40144
43331
44745
46009
46296
46395
46511
46606
46776
46782
46946
47444
47764
48064
48494
52099
52149
52292
56397
57472
57572
57650
62378
119602
120280
120019
119916
105864
95134
122919
123334
123709
124675
125792
127984
40097
128803
131015
127941
135515
140335
146394
144734
149176
157857
150354
151474
160597
98361
142215
168637
165238
175060
171320
178242
179288
183329
126953
186829
178820
191476
189608
193908
34618
29003
48820
44936
33336
53040
54680
44361
55221
57240
57799
58047
43121
38888
54244
54773
59544
56146
4364
60327
60533
60054
61796
62107
60154
62707
62842
29384
63993
62822
44627
44703
45871
46396
46854
47073
47288
47509
47569
47729
47907
50457
52002
52341
57035
57576
57595
59853
60956
73448
78805
80959
81150
81356
83685
62971
71265
73629
77919
83405
83506
83761
84461
86647
87610
88004
90954
91430
97773
98049
101626
101771
104242
104584
104988
105252
105318
105440
105749
111071
114313
116415
117042
117184
118982
119249
121083
122998
123289
196772
197968
40069
11403
193608
113832
227868
236829
230231
240512
245489
246116
243648
252030
249228
264691
8131
264809
269608
261588
275088
285991
283808
280268
289869
286569
298388
298068
302274
303725
304108
303248
64734
316208
316770
322129
320948
332928
336908
335128
295549
341690
347749
354148
311249
375168
379028
387688
65183
38977
65260
65463
60193
66780
67799
68563
69433
70975
71276
70432
72095
65255
71264
73303
72138
73892
75176
76133
76153
77149
77325
78960
79922
67090
80852
12383
78520
54984
26042
57919
38637
58287
21499
1109
13993
59420
60360
60089
60868
61928
61429
52253
62526
61827
63867
63750
62554
63939
63098
39421
64501
64739
64362
61940
65669
67010
66908
56069
65963
68081
68497
68948
17300
69771
69666
126927
127909
131734
137314
143514
151955
161737
176540
183949
190128
191488
195224
214129
225552
226222
226741
226802
228148
228268
229791
231868
249568
252248
256588
275808
279548
280929
286769
307948
315188
331528
341809
344429
348389
353970
355848
357328
362708
366048
367648
368776
374349
381372
385888
393288
34440
38166
28860
51083
36074
54161
390728
361531
1700
665
2890
2914
2977
3078
3836
5791
5802
6183
6380
6659
7004
7992
9049
9112
9348
22300
115500
10925
11593
11715
11875
12325
12346
12798
12860
13264
13409
13925
14713
14855
15364
16222
18986
21243
21495
21514
21785
21787
21912
22835
24743
80244
83598
85089
84953
86230
7680
85316
88980
89447
89725
91059
91076
91746
91803
69595
94400
95831
99568
99784
96157
98947
98123
99169
104439
19114
105707
12514
106459
113197
110579
70089
71038
62596
59161
75482
75567
74579
44243
78077
78518
79173
79089
80907
80911
75450
81333
81366
80950
82420
83118
83161
85680
85640
84902
85720
84736
87185
74530
90784
41656
55336
50881
52860
57217
35910
57598
58352
53326
20543
59405
55013
8848
30724
62198
63108
62881
51419
55969
62956
64939
50585
67385
68178
68932
68667
11854
58059
28758
32721
33416
33494
33610
33632
34371
38107
39344
39655
39878
39893
40163
46582
46586
46620
46662
47290
47793
47993
48074
48230
113204
114165
114331
113821
115833
103867
116057
117587
117858
117727
118433
119888
