Customers,Intercept,Coef,ABSCoef,Spend,Unseasoned,Predicted,LASSO_output,Actual,ABS_diff_unseasoned,ABS_diff_Predicted,ABS_diff_LASSO,LASSO,Unseasoned_LM,Season_LM
93544,18.729636363636367,6.95230303030303,6.95230303030303,500.15,1195.3803030303031,1154.9418816070524,2592.4351435952613,12407.049999999996,11211.669696969693,11252.108118392944,9814.614856404734,1,0,0
103617,1649.150909090909,6.984909090909077,6.984909090909077,17119.64,17504.320909090904,16660.459987957776,16660.603365681476,25525.24,8020.919090909098,8864.780012042225,8864.636634318525,0,1,0
10238,108.44981818181816,7.029151515151517,7.029151515151517,1400.81,2103.7251515151515,2179.238772975101,2501.771260245683,1489.61,614.1151515151516,689.6287729751009,1012.1612602456833,0,1,0
60292,220.8761818181818,-7.045151515151513,7.045151515151513,1891.73,1187.2148484848483,1156.5954317878395,2088.528561060064,452.1,735.1148484848483,704.4954317878395,1636.428561060064,0,0,1
32754,977.3816363636364,-7.053030303030294,7.053030303030294,9456.43,8751.12696969697,8552.679278655089,7902.409610819594,493.83,8257.29696969697,8058.849278655089,7408.579610819594,1,0,0
54819,254.5174545454545,-7.059212121212116,7.059212121212116,2246.6600000000003,1521.5887878787885,1425.4538771819336,3073.4560450506815,1073.7,447.88878787878843,351.7538771819336,1999.7560450506815,0,0,1
60115,6157.507272727272,-7.0600606060606514,7.0600606060606514,61257.37,60551.36393939392,56617.67973187311,52428.003623456585,67639.66,7088.296060606081,11021.980268126892,15211.656376543418,0,1,0
52914,44.42618181818183,7.14751515151515,7.14751515151515,765.9000000000001,1480.6515151515152,1543.3400116094456,3275.9876483613825,328.51,1152.1415151515153,1214.8300116094456,2947.4776483613823,0,1,0
74045,364.73,-7.197999999999999,7.197999999999999,3323.3900000000003,2603.59,2614.8072299357973,3273.7759638778316,1856.17,747.4200000000001,758.6372299357972,1417.6059638778315,0,1,0
70556,147.31454545454542,-7.242787878787878,7.242787878787878,1303.5200000000002,422.941212121212,475.9076675315331,2252.424762890658,95.29,327.651212121212,380.6176675315331,2157.134762890658,0,1,0
54239,351.3023636363636,-7.274969696969693,7.274969696969693,3185.65,2458.1530303030304,2266.85095906308,4199.86085354446,7683.960000000001,5225.806969696971,5417.109040936921,3484.099146455541,1,0,0
74680,130.68545454545455,-7.357212121212118,7.357212121212118,975.78,250.9047272727276,245.18127310372344,2051.7636029086007,2794.95,2544.0452727272723,2549.7687268962763,743.1863970913992,1,0,0
128189,76.7510909090909,-7.432909090909091,7.432909090909091,433.03,2.421999999999997,2.3277529545308084,2107.6930878160365,516.37,513.948,514.0422470454691,1591.3230878160366,0,1,0
75836,119.53345454545456,7.439454545454548,7.439454545454548,1530.11,2274.055454545455,2222.252917716869,4302.709780731997,41.9,2232.155454545455,2180.352917716869,4260.809780731997,0,0,1
74634,388.5392727272727,-7.470060606060606,7.470060606060606,3549.24,2802.2339393939387,2758.612777581429,4740.912937580195,3603.96,801.7260606060613,845.3472224185712,1136.9529375801949,0,1,0
121365,73.746,-7.520666666666666,7.520666666666666,399.03,0.0,0.0,2419.3346472463218,1728.13,1728.13,1728.13,691.2046472463217,1,0,0
30726,48.87472727272727,-7.539272727272727,7.539272727272727,149.48000000000002,0.0,0.0,912.7228156046713,0.0,0.0,0.0,912.7228156046713,0,0,0
63108,209.9007272727273,-7.559272727272727,7.559272727272727,1758.84,1002.9127272727274,882.7606776078995,2099.367113998762,538.89,464.02272727272737,343.87067760789955,1560.477113998762,0,0,1
89379,60.05145454545456,-7.65587878787879,7.65587878787879,256.0,0.0,0.0,1315.6454039283653,313.64,313.64,313.64,1002.0054039283654,0,0,0
71031,1840.0623636363637,7.657030303030314,7.657030303030314,19060.13,19510.89303030303,18135.144179817653,18642.0152890111,4037.71,15473.18303030303,14097.434179817654,14604.3052890111,0,0,1
50951,163.5432727272727,7.675939393939395,7.675939393939395,2096.15,2748.443939393939,2748.1388206737174,3239.9059406019132,2162.28,586.163939393939,585.8588206737172,1077.625940601913,0,0,1
115488,130.58672727272727,-7.7046060606060625,7.7046060606060625,959.16,212.9879393939392,198.6240069120649,2360.9422004311327,13.43,199.5579393939392,185.1940069120649,2347.512200431133,0,0,1
115573,46.016545454545465,7.735878787878787,7.735878787878787,808.28,1581.867878787879,1785.01786881432,1480.1892859992313,67.24,1514.627878787879,1717.77786881432,1412.9492859992313,1,0,0
130855,77.47545454545454,-7.754545454545454,7.754545454545454,425.8,0.0,0.0,1371.9729349776262,67.42,67.42,67.42,1304.5529349776261,0,0,0
113823,68.42090909090908,-7.951757575757574,7.951757575757574,326.38,0.0,0.0,1478.1526827020734,367.5199999999999,367.5199999999999,367.5199999999999,1110.6326827020735,0,0,0
136095,203.6192727272727,7.988606060606064,7.988606060606064,2395.6800000000003,3194.540606060606,3264.2265575005576,2648.209849606612,4842.280000000001,1647.7393939393946,1578.053442499443,2194.0701503933888,0,0,1
17684,29.562181818181813,8.01351515151515,8.01351515151515,656.23,1457.5815151515149,1479.9769386521896,2366.5906011809984,277.92,1179.6615151515148,1202.0569386521895,2088.6706011809983,0,1,0
99533,162.95854545454543,-8.021454545454546,8.021454545454546,1268.62,466.47454545454514,535.5960953210425,1812.296561418434,11860.61,11394.135454545456,11325.013904678957,10048.313438581567,1,0,0
125856,79.04854545454546,-8.109454545454547,8.109454545454547,425.56,0.0,0.0,2015.9412687607273,1486.98,1486.98,1486.98,528.9612687607273,1,0,0
128563,80.29236363636365,-8.1389696969697,8.1389696969697,436.67,0.0,0.0,1435.437433175708,9.73,9.73,9.73,1425.707433175708,0,0,0
87601,85.48672727272728,-8.171939393939397,8.171939393939397,487.13,3.767333333333312,2.823827671284184,1687.0178232962517,514.08,510.3126666666667,511.2561723287159,1172.9378232962517,0,1,0
116632,67.39418181818183,-8.173818181818184,8.173818181818184,306.12,0.0,0.0,915.0565628933309,0.0,0.0,0.0,915.0565628933309,0,0,0
113399,283.2174545454546,-8.216545454545455,8.216545454545455,2462.4300000000003,1640.7754545454547,1113.439652960589,3559.6161171980148,2390.8100000000004,750.0345454545457,1277.3703470394114,1168.8061171980144,0,1,0
3873,944.0574545454544,-8.23121212121212,8.23121212121212,9070.17,8247.048787878786,7862.231462268796,8246.89736343598,3156.72,5090.328787878787,4705.511462268796,5090.1773634359815,0,0,1
91821,69.02799999999999,8.313333333333334,8.313333333333334,1064.38,1895.7133333333331,1849.803137060474,2780.995606135779,236.65,1659.063333333333,1613.153137060474,2544.345606135779,0,0,1
123626,669.0401818181817,8.320181818181826,8.320181818181826,7218.94,7896.828181818182,7250.288249414844,8868.852233635587,5273.48,2623.3481818181826,1976.8082494148448,3595.3722336355877,0,0,1
83393,54.41890909090913,8.332242424242418,8.332242424242418,919.1400000000002,1752.3642424242416,1616.8200159114542,2935.190065597153,3689.54,1937.1757575757583,2072.719984088546,754.3499344028469,1,0,0
9370,145.5969090909091,-8.335757575757572,8.335757575757572,1080.86,264.5134545454549,0.0,3067.4653943028297,0.0,264.5134545454549,0.0,3067.4653943028297,0,0,1
34221,115.28854545454548,8.397878787878787,8.397878787878787,1530.79,2370.5778787878785,2117.263148390364,1913.425321542667,1235.49,1135.0878787878785,881.7731483903642,677.935321542667,1,0,0
147395,1137.025454545454,8.45078787878788,8.45078787878788,11786.79,12595.618787878784,12285.479499452991,8222.740407980245,12027.55,568.0687878787849,257.9294994529919,3804.809592019754,0,0,1
100880,134.41945454545453,-8.55121212121212,8.55121212121212,959.39,165.17581818181813,151.16405302795542,3124.181225893726,162.35000000000002,2.825818181818107,11.185946972044604,2961.8312258937262,0,1,0
112276,58.48199999999999,8.559333333333335,8.559333333333335,969.99,1825.9233333333332,1438.5720870111732,1972.166796846128,715.5,1110.4233333333332,723.0720870111732,1256.666796846128,0,0,1
87761,135.92490909090913,8.598242424242418,8.598242424242418,1746.17,2605.9942424242417,2484.9465801099827,3028.589515557438,3814.4900000000007,1208.495757575759,1329.543419890018,785.9004844425626,1,0,0
80125,1203.3832727272725,8.718606060606058,8.718606060606058,12426.169999999998,13298.030606060604,12356.68793394679,10638.98926200655,8043.19,5254.840606060604,4313.497933946791,2595.7992620065497,1,0,0
88979,52.16818181818184,8.79151515151515,8.79151515151515,917.3,1796.4515151515147,1859.3335678100332,2615.6907786761094,400.99,1395.4615151515147,1458.3435678100332,2214.7007786761096,0,1,0
73260,94.25127272727272,-8.793393939393937,8.793393939393937,546.81,6.317333333333352,6.447288753849006,2044.5662367291861,200.38,194.06266666666664,193.932711246151,1844.186236729186,0,0,1
134534,85.7449090909091,-8.801757575757577,8.801757575757577,461.37,0.0,0.0,2076.3565959253847,310.52000000000004,310.52000000000004,310.52000000000004,1765.8365959253847,0,0,0
132516,171.69636363636366,-8.893636363636364,8.893636363636364,1357.83,427.3863636363637,403.7911739522293,2004.8700168573978,658.9099999999999,231.52363636363617,255.11882604777054,1345.960016857398,0,1,0
155117,29.749454545454533,8.940787878787882,8.940787878787882,699.8299999999999,1593.9087878787882,1923.988396670708,1690.6329526765676,34.0,1559.9087878787882,1889.988396670708,1656.6329526765676,0,1,0
86194,171.90690909090912,-9.021757575757578,9.021757575757578,1313.09,410.9142424242425,389.3660576170417,2617.278798277346,2303.71,1892.7957575757575,1914.3439423829584,313.5687982773461,1,0,0
129980,242.68836363636368,9.045696969696976,9.045696969696976,2833.94,3738.509696969698,3699.1008413180057,4102.7740718784535,3296.01,442.49969696969765,403.09084131800546,806.7640718784533,0,0,1
55430,294.43709090909084,-9.159575757575755,9.159575757575755,2579.6900000000005,1616.2324242424238,1567.3117417606811,5374.521839307787,1157.63,458.6024242424237,409.681741760681,4216.8918393077865,0,0,1
54679,238.0909090909091,-9.217090909090908,9.217090909090908,1966.14,1044.4309090909092,1085.7912420298203,4395.946892752634,2355.09,1310.659090909091,1269.2987579701798,2040.856892752634,0,0,1
115857,1490.4409090909091,9.28357575757575,9.28357575757575,15322.169999999998,16250.527575757576,12574.807206569703,4018.74764694656,4781.68,11468.847575757576,7793.127206569703,762.9323530534402,1,0,0
70577,426.014,-9.34133333333334,9.34133333333334,3839.78,2905.646666666666,2862.188736462929,2193.378713877528,2354.4999999999995,551.1466666666665,507.6887364629292,161.1212861224717,1,0,0
113114,145.72527272727268,9.365272727272728,9.365272727272728,1878.69,2815.2172727272728,3005.660776351243,3245.9611948034344,4047.71,1232.4927272727273,1042.049223648757,801.7488051965656,1,0,0
85104,189.15018181818184,-9.41981818181818,9.41981818181818,1467.61,525.6281818181824,504.7376900717636,3115.9903076726496,853.09,327.46181818181765,348.3523099282364,2262.9003076726494,0,1,0
65003,103.21581818181818,-9.421515151515154,9.421515151515154,608.1899999999999,9.000666666666646,8.76567530345357,1888.2612051650667,382.42,373.4193333333334,373.65432469654644,1505.8412051650666,0,1,0
81659,20.729090909090917,9.455757575757575,9.455757575757575,632.8,1578.375757575758,1678.77789651464,2778.7728433837565,261.4,1316.975757575758,1417.3778965146398,2517.3728433837564,0,1,0
71400,121.52309090909093,-9.47757575757576,9.47757575757576,788.7400000000001,51.80927272727264,48.57622855317955,2869.2007648362687,1600.38,1548.5707272727275,1551.8037714468205,1268.8207648362686,1,0,0
105803,83.58236363636361,-9.48163636363636,9.48163636363636,409.15,0.0,0.0,1971.566644258879,418.14,418.14,418.14,1553.4266442588792,0,0,0
70116,135.3570909090909,-9.482242424242424,9.482242424242424,926.87,107.85090909090904,109.09505565690598,2218.3259239546587,1409.2900000000002,1301.4390909090912,1300.1949443430942,809.0359239546585,1,0,0
116888,325.53236363636364,9.487030303030307,9.487030303030307,3682.24,4630.943030303031,4620.24564449637,2754.7994572168736,962.46,3668.4830303030312,3657.78564449637,1792.3394572168736,1,0,0
117122,-10.61072727272728,9.50460606060606,9.50460606060606,321.6,1272.0606060606062,1181.9200974195244,1331.327631792692,352.95,919.1106060606062,828.9700974195243,978.377631792692,0,0,1
82363,87.30636363636363,-9.553636363636365,9.553636363636365,443.1499999999999,0.0,0.0,1350.4483462614717,0.0,0.0,0.0,1350.4483462614717,0,0,0
92431,156.24854545454548,-9.575454545454548,9.575454545454548,1131.59,222.37345454545448,220.9272855918445,2898.9278579548754,2620.79,2398.4165454545455,2399.8627144081556,278.13785795487547,1,0,0
75255,386.3150909090909,-9.584909090909091,9.584909090909091,3431.8300000000004,2473.3390909090904,2486.967233192768,4728.0906606395165,475.03,1998.3090909090904,2011.9372331927682,4253.060660639517,0,1,0
70484,480.0974545454545,-9.607878787878793,9.607878787878793,4368.62,3407.832121212121,3199.717936308765,5105.480311152487,2870.51,537.3221212121207,329.2079363087646,2234.970311152487,0,0,1
63972,106.33018181818184,-9.775151515151515,9.775151515151515,623.42,8.578666666666678,6.838047949274183,1911.062462524913,1580.4,1571.8213333333333,1573.561952050726,330.6624625249128,1,0,0
71143,1232.3123636363634,9.79503030303033,9.79503030303033,12763.9,13743.403030303032,12825.761196373882,11101.428931413642,7935.639999999999,5807.763030303033,4890.121196373882,3165.788931413643,1,0,0
55119,190.7949090909091,-9.812424242424244,9.812424242424244,1466.39,485.1475757575756,479.88253377203046,2989.920400161982,1108.56,623.4124242424243,628.6774662279695,1881.360400161982,0,1,0
38696,314.2076363636364,-9.814363636363645,9.814363636363645,2700.43,1718.993636363636,1759.698218541125,3711.3644223893225,3836.9699999999993,2117.976363636363,2077.271781458874,125.60557761067685,1,0,0
36043,110.48254545454546,-9.821454545454545,9.821454545454545,662.86,14.714545454545489,14.69652021188798,2517.9814509888547,56.72,42.00545454545451,42.02347978811202,2461.261450988855,0,1,0
17519,5.038000000000011,9.860666666666663,9.860666666666663,494.11,1480.1766666666665,1328.2389574387914,1502.1348181438752,658.9499999999999,821.2266666666666,669.2889574387915,843.1848181438753,0,0,1
102166,-3.13509090909092,9.874242424242428,9.874242424242428,412.99,1400.4142424242427,1262.8216944134854,2272.1974858057238,78.30000000000001,1322.1142424242428,1184.5216944134854,2193.8974858057236,0,0,1
76964,173.58581818181818,9.92981818181818,9.92981818181818,2288.6,3175.6818181818176,3114.4329684777817,4629.483528886069,1952.66,1223.0218181818175,1161.7729684777817,2676.8235288860687,0,0,1
54708,90.89309090909092,-9.99357575757576,9.99357575757576,459.22,0.0,0.0,1216.9569596589663,2647.370000000001,2647.370000000001,2647.370000000001,1430.4130403410345,1,0,0
70649,753.4363636363636,10.085696969696976,10.085696969696976,7988.22,8996.789696969698,8798.300487308497,8081.020650797795,8482.369999999999,514.4196969696986,315.9304873084984,401.3493492022044,0,0,1
125598,1445.5318181818182,-10.092181818181842,10.092181818181842,14001.17,12991.951818181817,13414.751264829976,12652.969421084754,2216.54,10775.411818181816,11198.211264829977,10436.429421084755,1,0,0
71118,252.0099999999999,10.17866666666668,10.17866666666668,2978.1400000000003,3996.006666666667,3858.4088029071377,2587.87359069611,1191.6,2804.406666666667,2666.8088029071378,1396.2735906961102,1,0,0
123651,145.12581818181815,10.228484848484852,10.228484848484852,1911.54,2934.388484848485,2928.4731546645444,3376.359189673489,3997.29,1062.901515151515,1068.8168453354556,620.9308103265112,1,0,0
3849,389.76472727272727,10.26339393939394,10.26339393939394,4359.5,5385.839393939394,5134.007699347828,6332.804303789295,8895.73,3509.890606060606,3761.7223006521717,2562.9256962107047,1,0,0
10609,147.9423636363636,10.2850303030303,10.2850303030303,1997.46,2970.75303030303,2885.500390509029,2580.3260799491527,932.16,2038.59303030303,1953.340390509029,1648.1660799491528,1,0,0
35750,1300.0600000000002,-10.285333333333345,10.285333333333345,12537.76,11509.226666666666,11409.062265629243,5705.790295488265,4976.9,6532.326666666666,6432.162265629244,728.8902954882651,1,0,0
48768,2319.9718181818184,-10.295515151515165,10.295515151515165,22736.42,21706.868484848485,21415.04621288278,18325.514697384642,17365.73,4341.138484848485,4049.316212882779,959.7846973846426,1,0,0
117195,200.3038181818182,-10.344848484848487,10.344848484848487,1537.5200000000002,503.03515151515137,451.5997622561853,3377.979724352188,3403.91,2900.8748484848484,2952.3102377438145,25.930275647811868,1,0,0
61530,213.6089090909091,10.40357575757576,10.40357575757576,2604.25,3644.607575757576,3906.30525160807,3940.0737101589166,923.08,2721.527575757576,2983.2252516080703,3016.9937101589167,0,1,0
61342,51.12472727272724,10.418727272727276,10.418727272727276,980.09,2021.9627272727275,2085.224629207295,2290.1646096095556,1341.16,680.8027272727275,744.064629207295,949.0046096095555,0,1,0
75801,162.77563636363638,-10.426363636363638,10.426363636363638,1158.57,194.67654545454545,208.52118742773368,2571.6811145865377,768.6,573.9234545454545,560.0788125722663,1803.0811145865378,0,0,1
92170,6.844363636363632,10.45369696969697,10.45369696969697,538.86,1584.2296969696968,1465.8104200818732,2507.31457988321,403.35,1180.8796969696969,1062.460420081873,2103.9645798832103,0,0,1
55155,859.9589090909091,-10.46975757575758,10.46975757575758,8158.039999999999,7081.474242424241,6740.733897247413,10367.75417407253,7457.33,375.8557575757586,716.5961027525873,2910.42417407253,0,1,0
10453,539.8783636363637,-10.567636363636352,10.567636363636352,4971.549999999999,3866.476363636366,3689.069699338359,6975.084555017582,3280.25,586.2263636363659,408.819699338359,3694.834555017582,0,0,1
93367,153.81,-10.570666666666666,10.570666666666666,1062.42,134.81000000000006,139.18835607412603,2026.4058605724658,2045.59,1910.7799999999997,1906.401643925874,19.18413942753409,1,0,0
60740,-3.356545454545447,10.613454545454545,10.613454545454545,444.04,1505.3854545454542,1500.3801789658833,2452.745187042301,2043.35,537.9645454545457,542.9698210341166,409.39518704230113,1,0,0
125744,444.1812727272728,10.644606060606064,10.644606060606064,4920.82,5985.280606060606,6058.569343037179,2412.8898098529917,1517.24,4468.0406060606065,4541.32934303718,895.6498098529917,1,0,0
66529,7.459272727272747,10.710606060606056,10.710606060606056,556.57,1627.6306060606055,1703.3002289104277,2096.452330890852,161.99,1465.6406060606055,1541.3102289104277,1934.462330890852,0,1,0
86878,140.26036363636362,-10.72030303030303,10.72030303030303,920.19,67.90751515151507,0.0,1777.8038107063567,0.0,67.90751515151507,0.0,1777.8038107063567,0,0,1
126649,223.3963636363636,-10.721636363636362,10.721636363636362,1751.49,679.3263636363637,709.3728979607457,2702.7307949913575,573.44,105.88636363636363,135.93289796074566,2129.2907949913574,0,1,0
90032,260.6810909090909,-10.766242424242428,10.766242424242428,2122.3300000000004,1045.7057575757572,979.3435254008424,3061.1205263771935,1947.39,901.6842424242429,968.0464745991577,1113.7305263771934,0,1,0
84435,-16.93218181818182,10.771151515151516,10.771151515151516,315.38,1392.4951515151515,1625.852048170692,1284.8269863807927,206.31,1186.1851515151516,1419.542048170692,1078.5169863807928,1,0,0
45233,207.668,10.812666666666663,10.812666666666663,2563.25,3644.5166666666655,3328.4129288569657,2993.3264686871717,3955.18,310.6633333333343,626.7670711430342,961.8535313128282,0,1,0
35866,1640.747090909091,-10.815575757575798,10.815575757575798,15920.77,14839.21242424242,12942.574387603065,14235.929533862267,4214.66,10624.55242424242,8727.914387603065,10021.269533862267,0,0,1
81497,471.18054545454544,-10.82212121212122,10.82212121212122,4224.81,3142.5978787878776,2717.838666888877,2086.8319429779713,4759.839999999999,1617.2421212121217,2042.0013331111222,2673.008057022028,0,1,0
65413,383.0803636363636,-10.825636363636365,10.825636363636365,3343.65,2261.086363636364,2128.680746462972,4656.481641004242,1978.33,282.75636363636386,150.35074646297198,2678.1516410042423,0,0,1
71174,264.8496363636364,-10.889696969696963,10.889696969696963,2158.46,1069.4903030303035,917.9898671330086,1708.639505041816,776.8,292.69030303030354,141.18986713300865,931.839505041816,0,0,1
62885,78.23345454545455,-10.965212121212124,10.965212121212124,288.9,0.0,0.0,1341.9116603116436,0.0,0.0,0.0,1341.9116603116436,0,0,0
60887,168.86836363636365,-10.993636363636368,10.993636363636368,1296.47,188.6874545454544,175.9993635990325,2189.9780429423063,866.7399999999998,678.0525454545455,690.7406364009673,1323.2380429423065,0,1,0
59694,203.56599999999997,10.998666666666669,10.998666666666669,2530.6,3630.4666666666662,3799.5569541112886,1954.6018469345272,1464.3,2166.166666666666,2335.256954111289,490.30184693452725,1,0,0
119504,85.09781818181817,11.025151515151514,11.025151515151514,1347.11,2449.625151515151,1937.6313018178012,1081.1265123869616,1627.5300000000002,822.095151515151,310.10130181780096,546.4034876130386,0,0,1
81647,168.58636363636364,11.08169696969697,11.08169696969697,2184.5400000000004,3292.709696969697,2973.90705588568,2819.7820101106827,416.93,2875.779696969697,2556.9770558856803,2402.852010110683,1,0,0
70369,206.06545454545457,-11.097212121212124,11.097212121212124,1561.2800000000002,456.3403636363636,386.1572711765333,2787.5551121804365,739.6,283.25963636363645,353.4427288234667,2047.9551121804366,0,1,0
102517,628.8543636363637,11.131030303030306,11.131030303030306,6789.44,7902.543030303032,7211.667299785649,5859.287761725531,176.47,7726.073030303031,7035.197299785649,5682.8177617255305,1,0,0
70275,89.97218181818182,-11.163151515151515,11.163151515151515,397.38,0.0,0.0,2332.002655975464,688.32,688.32,688.32,1643.682655975464,0,0,0
68217,177.75854545454547,-11.208787878787884,11.208787878787884,1273.19,225.89218181818163,0.0,1773.4700524804266,0.0,225.89218181818163,0.0,1773.4700524804266,0,0,1
11205,4.933454545454545,11.223454545454548,11.223454545454548,554.39,1676.7354545454548,1561.3558657930034,2633.515039724849,485.99,1190.7454545454548,1075.3658657930034,2147.525039724849,0,0,1
129564,102.5409090909091,-11.276424242424245,11.276424242424245,619.6000000000001,0.0,0.0,1719.1474198333872,5592.37,5592.37,5592.37,3873.2225801666127,1,0,0
69752,19.89072727272727,11.282727272727271,11.282727272727271,706.6300000000001,1834.9027272727276,1895.976889400411,2431.002945513441,755.1800000000001,1079.7227272727275,1140.796889400411,1675.8229455134408,0,1,0
17766,356.19127272727275,-11.38472727272727,11.38472727272727,3049.600000000001,1911.1272727272733,1992.6571054504932,2969.559296585847,9458.62,7547.492727272727,7465.962894549508,6489.060703414154,1,0,0
70696,133.7707272727273,11.412060606060605,11.412060606060605,1851.25,2992.456060606061,2428.5201517570413,2572.1509930915654,2259.58,732.876060606061,168.94015175704135,312.57099309156547,0,0,1
101572,153.69890909090907,-11.42242424242424,11.42242424242424,1022.98,89.36412121212122,99.93084545654708,2000.6890216528682,108.87,19.505878787878785,8.93915454345293,1891.8190216528683,0,0,1
21232,52.0618181818182,11.48981818181818,11.48981818181818,1037.66,2186.641818181818,1953.285337137469,2239.5407873475833,532.8199999999999,1653.8218181818181,1420.465337137469,1706.7207873475834,0,0,1
10097,1328.140363636364,-11.56230303030303,11.56230303030303,12989.28,11604.8696969697,10674.6435492383,12308.717052564507,11563.55,41.31969696970009,888.9064507616986,745.1670525645077,0,1,0
80855,28.7501818181818,11.596848484848486,11.596848484848486,809.36,1969.0448484848484,1476.7693755100054,2652.9857659538666,494.39,1474.6548484848486,982.3793755100054,2158.5957659538667,0,0,1
51328,371.1076363636363,11.625636363636367,11.625636363636367,4234.23,5396.793636363636,5345.664171444788,6992.394449360128,5702.44,305.6463636363633,356.7758285552118,1289.9544493601288,0,1,0
74577,227.44654545454543,11.692545454545453,11.692545454545453,2815.25,3969.884545454545,4056.160386849354,5769.498433405302,1944.2000000000005,2025.6845454545444,2111.960386849353,3825.2984334053017,0,1,0
50326,31.37727272727273,11.741272727272728,11.741272727272728,1097.29,2016.2572727272727,1559.2639392662509,1686.5232000110318,136.95,1879.3072727272727,1422.3139392662508,1549.5732000110318,0,0,1
86049,90.04272727272726,11.821393939393944,11.821393939393944,1432.39,2614.5293939393946,2327.5126241447465,1941.392700128572,4109.93,1495.4006060606057,1782.4173758552538,2168.5372998714283,0,1,0
54615,24.284727272727277,11.945393939393936,11.945393939393936,780.39,1974.929393939393,1876.709514893633,2118.7274496251976,117.7,1857.229393939393,1759.009514893633,2001.0274496251975,0,0,1
85831,128.1327272727273,-11.949272727272731,11.949272727272731,747.13,8.639999999999986,8.621855878722497,2971.386444774589,2763.5600000000004,2754.9200000000005,2754.938144121278,207.8264447745887,1,0,0
56818,1809.6003636363637,-11.988303030303015,11.988303030303015,17662.23,16357.699696969696,10978.653109094115,14232.995349823466,32613.49,16255.790303030306,21634.836890905885,18380.494650176537,0,1,0
76775,164.81363636363636,-12.007030303030303,12.007030303030303,1107.82,106.93115151515148,98.55521453066028,2085.943187712257,78.51,28.42115151515148,20.045214530660274,2007.433187712257,0,0,1
70099,8.361272727272734,12.017272727272726,12.017272727272726,624.39,1826.1172727272724,1748.8816004659789,2897.3341973720944,919.16,906.9572727272724,829.7216004659789,1978.1741973720946,0,0,1
111714,181.4656363636364,12.050303030303027,12.050303030303027,2356.92,3561.950303030303,3362.6700198251474,3759.5771296152907,3764.93,202.97969696969676,402.25998017485244,5.352870384709149,1,0,0
12244,123.20709090909092,-12.051575757575758,12.051575757575758,689.75,2.6913333333333185,2.2386510433183417,2622.3938792524586,798.98,796.2886666666667,796.7413489566817,1823.4138792524586,0,1,0
71110,144.58290909090908,-12.067757575757575,12.067757575757575,902.78,35.74290909090905,38.32548254393851,2052.15242557318,1071.5,1035.757090909091,1033.1745174560615,980.6524255731802,1,0,0
58138,371.6718181818181,-12.120181818181814,12.120181818181814,3171.31,1959.2918181818184,1982.725015065196,5193.96562940402,1429.29,530.0018181818184,553.435015065196,3764.6756294040197,0,1,0
70321,164.32581818181816,-12.125515151515147,12.125515151515147,1097.61,99.52957575757588,81.4861994065963,2015.5114021356221,1224.7199999999998,1125.190424242424,1143.2338005934034,790.7914021356223,1,0,0
89369,95.0370909090909,-12.12890909090909,12.12890909090909,404.57,0.0,0.0,935.247446129566,703.3700000000001,703.3700000000001,703.3700000000001,231.8774461295659,1,0,0
105374,56.33072727272729,12.19739393939394,12.19739393939394,1112.19,2331.9293939393942,2158.560890635489,2286.9730388771077,2829.32,497.39060606060593,670.759109364511,542.3469611228925,0,1,0
84957,118.16,-12.214,12.214,631.97,0.0,0.0,2637.707503595344,159.41000000000005,159.41000000000005,159.41000000000005,2478.297503595344,0,0,0
126676,3.4205454545454685,12.21721212121212,12.21721212121212,583.98,1805.701212121212,1740.206412650266,2264.641312591315,915.25,890.4512121212119,824.956412650266,1349.391312591315,0,0,1
89407,562.9518181818181,-12.222848484848482,12.222848484848482,5079.49,3857.205151515152,3766.618281347709,7509.385159200754,7413.44,3556.2348484848476,3646.8217186522907,95.94515920075446,1,0,0
116387,251.7103636363636,12.233696969696975,12.233696969696975,3067.62,4290.989696969697,4487.035517984034,3949.520639429369,7167.9400000000005,2876.950303030303,2680.904482015966,3218.4193605706314,0,0,1
57340,1956.023090909091,12.248424242424244,12.248424242424244,20111.41,21336.252424242422,20292.0844336676,12526.52334346852,23904.240000000005,2567.987575757583,3612.155566332407,11377.716656531486,0,1,0
113243,-23.93418181818181,12.250484848484849,12.250484848484849,311.93,1536.9784848484846,0.0,1595.5814554710141,0.0,1536.9784848484846,0.0,1595.5814554710141,0,0,1
88225,4.946545454545444,12.267212121212124,12.267212121212124,601.4900000000002,1828.2112121212124,1034.3029560286404,1387.5224774686267,88.16000000000001,1740.0512121212123,946.1429560286405,1299.3624774686266,0,0,1
84002,238.79254545454543,-12.271454545454548,12.271454545454548,1835.71,608.5645454545449,498.8369847271749,3465.377537817765,1271.59,663.025454545455,772.753015272825,2193.787537817765,0,1,0
86048,184.84709090909087,-12.305575757575758,12.305575757575758,1310.95,186.1643636363637,146.76181295498492,3061.9044702275914,1267.4399999999998,1081.275636363636,1120.678187045015,1794.4644702275916,0,1,0
82259,208.0190909090909,-12.33557575757576,12.33557575757576,1525.09,333.5962424242424,317.8291521840211,3815.9368227240248,1643.23,1309.6337575757575,1325.400847815979,2172.7068227240247,0,1,0
120758,29.93090909090907,12.34957575757576,12.34957575757576,855.04,2089.997575757576,2010.540459419172,1802.903998644806,965.5,1124.4975757575762,1045.040459419172,837.403998644806,1,0,0
