Customers,Intercept,Coef,ABSCoef,Spend,Unseasoned,Predicted,linear_output,Actual,ABS_diff_unseasoned,ABS_diff_Predicted,ABS_diff_linear_output,Unseasoned_diff,Season_diff,linear_output_diff,percent_error
88906,49.8530909090909,3.28109090909091,3.28109090909091,646.18,974.289090909091,853.7197272295967,907.7600796429433,346.75000000000006,627.5390909090909,506.9697272295967,561.0100796429433,0,1,0,2.6179093861368226
56762,379.24763636363633,3.2836363636363672,3.2836363636363672,3940.24,4268.603636363637,4997.886718925224,3817.226392263814,334.76,3933.8436363636365,4663.126718925224,3482.4663922638138,0,0,1,11.402874872337836
117763,32.18418181818181,-3.287818181818181,3.287818181818181,173.89,0.0,0.0,434.8491038079774,518.29,518.29,518.29,83.44089619202259,0,0,1,0.8390073198556357
95055,102.49109090909089,-3.290242424242422,3.290242424242422,876.8499999999999,547.8257575757575,460.471851707088,964.6613085593399,1527.36,979.5342424242424,1066.8881482929119,562.69869144066,0,0,1,0.631587385134703
74672,60.50418181818181,-3.297818181818181,3.297818181818181,456.64,129.01254545454557,136.2778200763559,637.4403127316655,203.54,74.52745454545442,67.26217992364408,433.9003127316655,0,1,0,3.1317692479692716
62999,275.8354545454545,3.302121212121212,3.302121212121212,3964.4,3237.162121212121,3263.180537061946,3459.3375039584353,968.83,2268.332121212121,2294.350537061946,2490.5075039584353,1,0,0,3.5706341710707092
74945,146.94436363636365,-3.3076363636363646,3.3076363636363646,1320.5999999999997,989.8363636363636,1193.6395870570004,1394.1782996005331,265.53,724.3063636363636,928.1095870570005,1128.6482996005332,1,0,0,5.250549088993836
17796,77.24236363636363,3.3196969696969685,3.3196969696969685,921.81,1253.7796969696967,1274.4143182679272,1167.0933876925374,1958.7,704.9203030303033,684.2856817320728,791.6066123074627,0,1,0,0.5958510173546421
68335,78.05545454545455,-3.3225454545454576,3.3225454545454576,631.04,298.78545454545423,331.275728536182,786.2340388518278,342.78,43.994545454545744,11.504271463817986,443.4540388518278,0,1,0,2.2936986955243244
147734,302.3276363636364,3.3249696969697013,3.3249696969697013,3172.9,3505.3969696969702,3542.649102275618,3034.229089348917,13261.18,9755.78303030303,9718.530897724382,10226.950910651083,0,1,0,0.22880536191718362
89331,173.36545454545453,3.334121212121211,3.334121212121211,1883.69,2217.102121212121,2278.645592281692,1972.4366787996314,267.69,1949.4121212121208,2010.9555922816921,1704.7466787996314,0,0,1,7.368361458402
72013,863.3301818181819,3.3361818181818137,3.3361818181818137,8783.43,9117.048181818182,9378.859943362411,7727.112558355255,12960.22,3843.171818181818,3581.360056637588,5233.1074416447445,0,1,0,0.5962176998812717
73225,26.36145454545453,3.33678787878788,3.33678787878788,413.77,747.4487878787879,694.2227625831956,731.0362994417483,742.12,5.328787878787921,47.89723741680439,11.083700558251735,1,0,0,0.985064813563505
7487,251.83654545454547,-3.3407878787878773,3.3407878787878773,2368.03,2033.9512121212128,2046.335093300918,2219.40251982689,1611.37,422.58121212121296,434.96509330091817,608.0325198268902,1,0,0,1.3773388606135712
76107,186.2316363636364,-3.3556969696969694,3.3556969696969694,1711.31,1375.740303030303,1505.1913055979371,1700.6010339915774,2312.47,936.7296969696968,807.2786944020627,611.8689660084224,0,0,1,0.7354045821098555
58494,346.1269090909091,-3.359090909090912,3.359090909090912,3374.109999999999,2974.2009090909087,2883.87790041946,3016.0256447873253,1282.88,1691.3209090909086,1600.9979004194597,1733.1456447873252,0,1,0,2.350980329249287
55867,436.658,3.362666666666668,3.362666666666668,4517.9,4854.166666666666,4673.179471183389,4101.5416888763775,6383.780000000001,1529.6133333333346,1710.6005288166116,2282.238311123623,1,0,0,0.6424942101507848
48816,354.8052727272727,-3.367393939393939,3.367393939393939,3396.52,3059.780606060606,3012.714245380644,3057.4421079984386,5679.090000000001,2619.3093939393952,2666.375754619357,2621.6478920015625,1,0,0,0.5383683139373453
129544,194.59127272727272,-3.368727272727272,3.368727272727272,1794.3199999999997,1457.4472727272728,1447.780947403517,1739.1477021233768,1463.16,5.712727272727307,15.379052596483007,275.9877021233767,1,0,0,1.1886244170995495
129562,112.5801818181818,3.3688484848484834,3.3688484848484834,1328.9499999999998,1614.284848484848,1583.12997769222,1482.977604736694,1025.92,588.3648484848479,557.20997769222,457.057604736694,0,0,1,1.4455099859021112
82268,-2.655454545454546,3.3752121212121216,3.3752121212121216,185.96,462.85121212121214,427.3710913525356,534.0671762462007,360.4,102.45121212121217,66.97109135253561,173.6671762462007,0,1,0,1.481873408008326
58337,145.22709090909092,-3.379575757575757,3.379575757575757,1300.1900000000005,962.2324242424244,1115.0047508426449,1364.7734245409192,667.4399999999999,294.79242424242443,447.5647508426449,697.3334245409193,1,0,0,2.0447881825196563
11873,215.59327272727276,3.3806060606060577,3.3806060606060577,2308.0600000000004,2646.120606060606,2644.106293577558,2311.0736088622834,1326.9499999999996,1319.1706060606064,1317.1562935775585,984.1236088622838,0,0,1,1.7416433240606535
7489,714.0307272727272,3.39206060606061,3.39206060606061,7292.95,7632.15606060606,7330.522615100679,6373.4388721027935,21243.69,13611.53393939394,13913.16738489932,14870.251127897205,1,0,0,0.30001562214957916
99903,305.58981818181826,-3.3935151515151585,3.3935151515151585,2903.19,2563.8384848484848,2615.794954025105,2669.777189133958,5874.31,3310.4715151515156,3258.515045974895,3204.5328108660424,0,0,1,0.45448353749358783
88846,168.82945454545455,3.399454545454549,3.399454545454549,1841.27,2181.215454545455,2092.5960587972068,1906.4629153304668,5279.830000000001,3098.614545454546,3187.233941202794,3373.367084669534,1,0,0,0.3610841476582516
57467,116.69454545454546,3.4025454545454537,3.4025454545454537,1320.0599999999995,1660.3145454545452,1741.3660099615934,1511.5251240733287,1191.1899999999998,469.12454545454534,550.1760099615935,320.33512407332887,0,0,1,1.2689202596339197
64010,94.70054545454543,3.415878787878788,3.415878787878788,1100.7200000000005,1442.3078787878787,1431.51869187649,1310.510185269126,1797.85,355.5421212121212,366.33130812350987,487.33981473087397,1,0,0,0.7289318826760441
62720,53.21163636363636,-3.422363636363637,3.422363636363637,380.38000000000005,62.592545454545366,52.55282119626746,572.7084501715653,427.17,364.57745454545466,374.61717880373254,145.53845017156533,0,0,1,1.3407038185536562
85681,330.4369090909091,-3.427757575757576,3.427757575757576,3175.76,2807.344242424243,2837.7760634454635,2884.541708662393,1676.0700000000002,1131.2742424242429,1161.7060634454633,1208.4717086623928,1,0,0,1.721015058238852
70596,141.10745454545452,3.428121212121211,3.428121212121211,1565.34,1908.1521212121208,1869.4368586358623,1689.3857663911713,1373.64,534.5121212121207,495.79685863586224,315.7457663911712,0,0,1,1.2298606377152466
57320,56.58963636363636,-3.429696969696969,3.429696969696969,438.91,84.02503030303032,77.57520051769545,613.9605423758821,828.43,744.4049696969696,750.8547994823045,214.4694576241178,0,0,1,0.7411133618723154
119374,749.0321818181818,-3.462484848484846,3.462484848484846,7334.51,6988.261515151515,7497.368901621066,6434.75972130668,7411.82,423.558484848485,85.54890162106585,977.0602786933196,0,1,0,0.8681753902964023
133799,41.04981818181819,-3.4648484848484853,3.4648484848484853,254.58,9.337818181818186,8.659047370207642,486.1685896000399,243.76,234.4221818181818,235.10095262979235,242.40858960003993,1,0,0,1.9944559796522807
80935,66.2778181818182,3.4691515151515127,3.4691515151515127,818.89,1165.8051515151517,1159.4808421801836,1079.3151482126814,942.78,223.02515151515172,216.7008421801836,136.5351482126814,0,0,1,1.144821854740959
96882,103.26927272727276,3.4706060606060603,3.4706060606060603,1188.87,1535.930606060606,1563.6305912047417,1392.925868077149,1157.05,378.88060606060594,406.5805912047417,235.8758680771491,0,0,1,1.2038597018946018
74203,85.70236363636363,-3.476969696969696,3.476969696969696,700.5600000000001,352.8630303030304,396.8691413812494,842.9390725369703,323.75,29.113030303030428,73.11914138124939,519.1890725369703,1,0,0,2.603672810925005
62338,686.677818181818,-3.479515151515124,3.479515151515124,6710.200000000001,6362.248484848487,6163.693134153833,5765.5502597590275,8183.25,1821.0015151515126,2019.556865846167,2417.6997402409725,1,0,0,0.7045550679447686
99418,26.231272727272728,-3.48139393939394,3.48139393939394,105.65,0.0,0.0,393.0212495109299,400.77,400.77,400.77,7.748750489070062,0,0,1,0.9806653429920651
87491,40.41236363636364,3.491030303030304,3.491030303030304,561.22,910.3230303030304,889.1409643323485,863.2938404731904,487.1,423.2230303030303,402.0409643323485,376.19384047319033,0,0,1,1.7723133657835974
51692,114.44418181818182,-3.4984848484848503,3.4984848484848503,987.01,637.161515151515,618.3092211046502,1066.0951287804164,910.58,273.41848484848504,292.27077889534985,155.51512878041638,0,0,1,1.1707868927281693
1074,875.888909090909,3.5129090909090963,3.5129090909090963,8916.97,9268.26090909091,9043.211375142071,7736.852830169226,6428.76,2839.5009090909098,2614.451375142071,1308.0928301692256,0,0,1,1.2034751383111557
89149,97.7909090909091,-3.515757575757578,3.515757575757578,858.1999999999999,468.1242424242421,453.2558210707602,951.6794027474243,1107.83,639.7057575757578,654.5741789292397,156.1505972525756,0,0,1,0.859048231901487
48354,67.89127272727274,3.525272727272728,3.525272727272728,837.55,1190.0772727272729,1309.9005485593282,1123.0701786672798,128.05,1062.027272727273,1181.8505485593282,995.0201786672799,0,0,1,8.770559770927605
59406,327.5661818181818,3.530848484848484,3.530848484848484,3434.55,3787.634848484848,3402.041186951448,3164.3987160919787,286.71000000000004,3500.924848484848,3115.3311869514478,2877.6887160919787,0,0,1,11.036931799002401
61602,69.7769090909091,-3.535090909090909,3.535090909090909,550.92,185.1809090909092,187.4118725561542,706.2154796908908,700.5400000000002,515.359090909091,513.128127443846,5.675479690890597,0,0,1,1.008101578340838
7344,381.01745454545454,-3.542545454545445,3.542545454545445,3650.7600000000007,3296.505454545456,3454.75917690985,3308.2514434395707,1471.03,1825.475454545456,1983.72917690985,1837.2214434395707,1,0,0,2.2489354013443443
154076,69.3941818181818,-3.5451515151515136,3.5451515151515136,534.4100000000001,179.89484848484858,166.41269914280426,691.5840135221442,679.7300000000001,499.83515151515155,513.3173008571958,11.8540135221441,0,0,1,1.017439297253533
53035,59.042,-3.546,3.546,430.85,90.60800000000006,102.37464494462452,614.3482542482161,210.44,119.83199999999994,108.06535505537548,403.9082542482161,0,1,0,2.919351141647102
73620,52.8089090909091,-3.550424242424244,3.550424242424244,368.3200000000001,51.019090909090885,49.3606523689087,564.6304168571005,289.0,237.9809090909091,239.6393476310913,275.6304168571005,1,0,0,1.9537384666335658
58137,23.04836363636363,3.562363636363637,3.562363636363637,390.79,747.0263636363636,763.9935375945175,731.9407569037285,633.0999999999999,113.9263636363637,130.89353759451762,98.84075690372856,0,0,1,1.1561218715901573
118924,8.75927272727272,3.609272727272729,3.609272727272729,250.01,610.9372727272729,610.2136481082043,612.6100826824695,623.81,12.872727272727047,13.59635189179562,11.199917317530435,0,0,1,0.9820459477765178
8439,842.4752727272729,3.6146060606060586,3.6146060606060586,8587.41,8948.870606060607,9427.000073397838,7617.304480292085,3189.8699999999994,5759.000606060608,6237.130073397839,4427.434480292086,0,0,1,2.3879670583102404
44925,170.70345454545458,3.6167878787878784,3.6167878787878784,1869.79,2231.468787878788,2317.4589949284573,1972.2556182873086,454.45,1777.018787878788,1863.0089949284572,1517.8056182873086,0,0,1,4.33987373371616
18381,96.5458181818182,3.63581818181818,3.63581818181818,1129.07,1492.651818181818,1434.741376929371,1328.579765351089,1357.5599999999995,135.09181818181855,77.18137692937148,28.980234648910482,0,0,1,0.9786527043748265
89826,192.36272727272723,-3.643939393939392,3.643939393939392,1759.65,1395.2560606060604,1481.7710482437983,1725.199349786526,324.29,1070.9660606060604,1157.4810482437983,1400.909349786526,1,0,0,5.319927687522051
65154,125.92909090909087,-3.657575757575757,3.657575757575757,1094.7,728.9424242424242,738.3954511231725,1157.9042078481434,343.95,384.9924242424242,394.4454511231725,813.9542078481434,1,0,0,3.366489919605011
114221,196.19654545454543,-3.6687878787878807,3.6687878787878807,1796.87,1429.991212121212,1430.8575177733833,1737.0747684142098,2856.1,1426.108787878788,1425.2424822266166,1119.0252315857902,0,0,1,0.6081981612738384
133355,46.40854545454546,3.672545454545453,3.672545454545453,629.35,996.6045454545454,996.9925212536532,928.2259400938856,1613.08,616.4754545454546,616.0874787463467,684.8540599061143,0,1,0,0.5754370149613693
35364,38.65672727272729,3.676727272727269,3.676727272727269,552.0200000000001,919.6927272727268,1008.7162159570032,883.3451608597225,26.31,893.3827272727268,982.4062159570033,857.0351608597225,0,0,1,33.57450250322017
29374,85.14727272727274,-3.686727272727273,3.686727272727273,685.5699999999999,316.8972727272728,328.7822012514599,819.1225903975901,157.3,159.5972727272728,171.4822012514599,661.8225903975901,1,0,0,5.2073909116185
125606,1119.824,-3.68733333333333,3.68733333333333,11032.31,10663.576666666668,10380.030794310394,9320.66773343889,10975.15,311.5733333333319,595.1192056896052,1654.48226656111,1,0,0,0.8492519677124131
59804,84.46527272727275,-3.6947272727272753,3.6947272727272753,678.39,308.9172727272726,323.7580697658182,813.6421703927736,224.28,84.63727272727257,99.47806976581822,589.3621703927736,1,0,0,3.6277963723594326
75067,113.1309090909091,-3.7030909090909088,3.7030909090909088,964.67,594.3609090909091,602.0719502296809,1048.913235911643,2755.03,2160.669090909091,2152.958049770319,1706.1167640883573,0,0,1,0.3807266112933953
123276,648.6769090909091,-3.705090909090913,3.705090909090913,6377.789999999999,5949.530909090909,6241.915474486005,5578.604735587685,3761.05,2188.4809090909084,2480.865474486005,1817.5547355876852,0,0,1,1.4832572647499196
95550,98.54763636363634,-3.708363636363636,3.708363636363636,818.6,447.7636363636361,423.7144264567342,921.0595941188476,374.59,73.17363636363615,49.12442645673423,546.4695941188477,0,1,0,2.458847257318262
109594,60.19654545454544,3.712545454545456,3.712545454545456,769.0300000000001,1140.2845454545454,1151.2853867591898,1046.9925787276406,384.0199999999999,756.2645454545454,767.2653867591898,662.9725787276407,0,0,1,2.7264011737087674
76714,46.708909090909096,-3.722424242424242,3.722424242424242,299.5800000000001,17.286727272727276,18.526854222199425,515.8715126967836,112.31000000000002,95.02327272727274,93.7831457778006,403.5615126967836,0,1,0,4.593282100407653
104407,755.818,3.739333333333336,3.739333333333336,7726.450000000001,8100.383333333333,7419.355274872795,6658.23912825701,8160.25,59.86666666666679,740.8947251272048,1502.0108717429903,1,0,0,0.8159356794530817
70159,266.4089090909092,3.7409090909090903,3.7409090909090903,2832.43,3206.5209090909093,3220.5854160653075,2756.3425975059927,1888.85,1317.6709090909094,1331.7354160653076,867.4925975059928,0,0,1,1.4592702424787531
33346,106.87763636363636,3.742303030303032,3.742303030303032,1282.1999999999998,1611.410303030303,1678.7953275655138,1474.875582258972,784.2699999999999,827.1403030303032,894.525327565514,690.605582258972,0,0,1,1.880571209225104
71368,216.3290909090909,-3.7429090909090914,3.7429090909090914,1994.86,1620.5690909090908,1714.7908794784223,1919.435622350542,1325.61,294.95909090909095,389.1808794784224,593.8256223505421,1,0,0,1.4479640485139236
70413,116.182,-3.747333333333332,3.747333333333332,993.19,618.4566666666668,549.9410058659723,1055.1944121873712,2090.79,1472.333333333333,1540.8489941340276,1035.5955878126288,0,0,1,0.5046869423458937
85501,36.20727272727274,3.75860606060606,3.75860606060606,531.21,907.070606060606,866.4051749617993,840.0144122391885,57.19,849.8806060606059,809.2151749617992,782.8244122391884,0,0,1,14.688134503220642
54454,33.526363636363634,-3.76230303030303,3.76230303030303,165.96,0.0,0.0,429.98839330716146,149.38,149.38,149.38,280.60839330716146,1,1,0,2.8784870351262652
70719,114.8370909090909,-3.794242424242425,3.794242424242425,977.63,598.2057575757574,547.0082891464352,1045.0267890847572,1549.4399999999998,951.2342424242424,1002.4317108535646,504.41321091524264,0,0,1,0.6744545055534628
70982,809.3514545454544,3.8061212121212096,3.8061212121212096,8349.18,8645.40212121212,8676.435770167505,7310.023799467501,8803.039999999999,157.63787878787844,126.60422983249373,1493.0162005324983,0,1,0,0.8303976580212633
18554,95.32672727272728,-3.8119393939393937,3.8119393939393937,781.73,400.5360606060607,325.769863662915,877.4168744382987,857.5500000000001,457.0139393939394,531.7801363370851,19.866874438298623,0,0,1,1.0231670158454884
117910,457.0918181818182,-3.816181818181826,3.816181818181826,4705.27,4017.5718181818174,4059.215406563268,4084.481701639632,7025.220000000001,3007.6481818181837,2966.004593436733,2940.7382983603693,0,0,1,0.5814026751674156
89191,98.0276363636364,3.8176363636363626,3.8176363636363626,1152.07,1533.8336363636363,1408.513101641647,1337.042577336666,36454.57,34920.736363636366,35046.05689835835,35117.527422663334,1,0,0,0.03667695373547585
143437,122.36218181818184,3.8248484848484825,3.8248484848484825,1395.74,1778.2248484848485,1951.6174414118611,1603.0854004547527,2350.05,571.8251515151517,398.43255858813905,746.9645995452474,0,1,0,0.6821494863746527
104770,288.56218181818184,-3.8251515151515134,3.8251515151515134,2904.74,2330.974848484849,2623.320632185318,2672.3441403760844,1544.98,785.9948484848492,1078.340632185318,1127.3641403760844,1,0,0,1.7296949736411373
7343,61.12181818181817,3.839151515151516,3.839151515151516,783.98,1167.8951515151516,1075.8191533421991,1039.942458824673,2096.1600000000003,928.2648484848487,1020.3408466578012,1056.2175411753274,1,0,0,0.4961178816620262
104154,182.27527272727272,-3.839393939393941,3.839393939393941,1649.9799999999998,1266.0406060606058,1379.134490078822,1635.9256491355372,3012.4,1746.3593939393943,1633.2655099211781,1376.4743508644628,0,0,1,0.5430638856511543
70648,0.3865454545454589,3.841878787878787,3.841878787878787,176.75,560.9378787878787,524.4959353588498,549.2889463570427,496.75,64.18787878787873,27.745935358849806,52.53894635704273,0,1,0,1.1057653676035082
50951,150.72600000000003,3.848666666666664,3.848666666666664,1795.7500000000002,2065.3166666666666,2085.038636930257,1876.9376382571354,1983.09,82.22666666666669,101.94863693025695,106.15236174286451,1,0,0,0.9464712334070241
54145,272.1856363636364,3.853636363636362,3.853636363636362,3152.3700000000003,3280.633636363636,3226.4326506240363,2953.7067719115857,1251.64,2028.993636363636,1974.7926506240362,1702.0667719115856,0,0,1,2.359869269048277
64227,106.52090909090909,3.857575757575759,3.857575757575759,1238.8000000000002,1624.5575757575757,1503.12702541865,1410.5315104346082,159.83999999999995,1464.7175757575758,1343.28702541865,1250.6915104346083,0,0,1,8.824646586803107
37868,96.784,-3.859333333333333,3.859333333333333,794.17,408.2366666666668,401.6938322010485,901.3540969467649,984.4400000000002,576.2033333333334,582.7461677989517,83.08590305323526,0,0,1,0.9156008461122717
51168,69.86854545454547,-3.864121212121213,3.864121212121213,524.8,141.93763636363633,156.87559894479645,683.6445183946853,1750.48,1608.5423636363637,1593.6044010552037,1066.8354816053147,0,0,1,0.3905468890788157
114057,117.11363636363636,3.866969696969697,3.866969696969697,1345.15,1731.8469696969698,0.0,1152.7754318261614,0.0,1731.8469696969698,0.0,1152.7754318261614,0,1,0,inf
60257,151.78963636363636,-3.8716969696969694,3.8716969696969694,1343.67,956.500303030303,1029.0915449201382,1372.9663202110205,1003.9,47.39969696969695,25.1915449201382,369.0663202110205,0,1,0,1.3676325532533324
33328,82.10854545454546,-3.876121212121213,3.876121212121213,646.66,259.04787878787874,257.2850305697739,779.9116124351167,244.84,14.207878787878741,12.445030569773877,535.0716124351167,0,1,0,3.1853929604440316
61526,104.31327272727272,3.8786060606060633,3.8786060606060633,1555.6100000000004,1605.5306060606065,1620.6902281169507,1629.979074949697,7905.16,6299.629393939394,6284.469771883049,6275.180925050303,0,0,1,0.2061917880156375
69221,317.6872727272727,-3.88339393939394,3.88339393939394,3002.12,2613.780606060606,2502.37233206676,2706.047943582791,15857.789999999995,13244.00939393939,13355.417667933236,13151.742056417204,0,0,1,0.17064470796894093
78904,49.728909090909085,3.886242424242423,3.886242424242423,672.17,1060.7942424242422,649.2368482469014,879.7580085522313,190.47,870.3242424242421,458.7668482469014,689.2880085522313,0,1,0,4.618879658488115
78370,156.9383636363636,3.893030303030309,3.893030303030309,1744.5700000000002,2133.87303030303,1992.898533022597,1825.7706486374973,383.3499999999999,1750.5230303030303,1609.548533022597,1442.4206486374974,0,0,1,4.762672880233462
51107,172.9314545454546,-3.897878787878791,3.897878787878791,1553.91,1164.122121212121,1213.951508093626,1541.550135894986,1453.9600000000005,289.8378787878794,240.0084919063745,87.59013589498545,0,0,1,1.0602424660203758
50420,213.7356363636364,3.8996363636363656,3.8996363636363656,2312.84,2702.803636363637,2458.0886190422443,2274.038031408576,639.3499999999999,2063.453636363637,1818.7386190422444,1634.688031408576,0,0,1,3.556796795821657
5896,292.2903636363636,-3.900303030303032,3.900303030303032,2747.3900000000003,2357.3596969696964,2351.587686626657,2517.514894171525,1452.92,904.4396969696963,898.6676866266571,1064.594894171525,0,1,0,1.7327278130740338
150654,342.0636363636364,-3.905030303030298,3.905030303030298,3244.9100000000003,2854.4069696969705,0.0,2317.237396646804,0.0,2854.4069696969705,0.0,2317.237396646804,0,1,0,inf
128376,238.35527272727276,3.9192727272727295,3.9192727272727295,2926.4999999999995,2951.8472727272733,2646.417927456115,2690.644382171693,5774.349999999999,2822.502727272726,3127.9320725438843,3083.7056178283065,1,0,0,0.46596489339435493
111941,124.70454545454548,3.9258787878787857,3.9258787878787857,1423.7100000000005,1816.2978787878783,1725.6730526441006,1571.6860163815454,610.2299999999999,1206.0678787878783,1115.4430526441006,961.4560163815455,0,0,1,2.575563339038634
54653,105.50272727272728,3.940060606060606,3.940060606060606,1232.3300000000002,1626.3360606060608,1618.0233902697885,1431.250941629898,343.87,1282.4660606060606,1274.1533902697884,1087.3809416298982,0,0,1,4.16218612158635
92726,39.83672727272728,-3.957939393939395,3.957939393939395,220.26,0.2573333333333281,0.2733366718386872,463.33042050222866,55.46,55.20266666666667,55.186663328161316,407.8704205022287,0,1,0,8.35431699427026
78657,129.37654545454544,3.963212121212124,3.963212121212124,1695.36,1868.4312121212124,1935.9828534736207,1783.3790649282328,3924.5300000000007,2056.0987878787882,1988.54714652638,2141.150935071768,0,1,0,0.45441850742082046
70815,1028.202909090909,-3.972424242424257,3.972424242424257,10196.21,9706.027575757573,9495.785898833596,8618.200372810517,6869.7,2836.327575757573,2626.085898833596,1748.5003728105175,0,0,1,1.2545235414662237
9795,174.40436363636363,3.975696969696968,3.975696969696968,1922.95,2320.5196969696967,1622.5463537231549,1855.5396999841232,2014.23,306.2896969696967,391.68364627684514,158.6903000158768,0,0,1,0.9212154024039575
97379,51.57945454545455,-3.989212121212122,3.989212121212122,336.28,23.09436363636364,22.769564374817257,539.2783933317114,87.25,64.15563636363636,64.48043562518274,452.0283933317114,1,0,0,6.180841184317609
76087,215.9830909090909,-3.991575757575756,3.991575757575756,1980.21,1581.0524242424244,1562.8812044192318,1877.8184134953099,1283.35,297.7024242424245,279.5312044192319,594.46841349531,0,1,0,1.46321612459213
92577,690.1167272727273,4.016727272727267,4.016727272727267,7081.92,7483.592727272727,8420.955326800455,6478.36465366045,5691.98,1791.6127272727272,2728.975326800455,786.3846536604506,0,0,1,1.1381566087126889
101650,338.35854545454544,-4.02012121212121,4.02012121212121,3202.68,2800.667878787879,2835.083024838475,2900.463786946897,9575.999999999998,6775.332121212119,6740.916975161523,6675.536213053101,0,0,1,0.30288886664023573
55264,500.43909090909096,4.034424242424239,4.034424242424239,5185.94,5589.382424242424,3893.6983816382303,4343.548439457507,1720.08,3869.3024242424244,2173.6183816382304,2623.468439457507,0,1,0,2.5252014089213914
87099,1377.2916363636364,-4.037030303030293,4.037030303030293,13609.420000000002,13187.54696969697,12034.115646571276,11255.689329460973,9543.98,3643.566969696971,2490.135646571276,1711.709329460973,0,0,1,1.1793496350014328
81856,63.98145454545456,-4.058545454545457,4.058545454545457,457.18,79.4978181818181,76.39954507847335,624.906591055962,258.46,178.96218181818188,182.06045492152663,366.4465910559621,1,0,0,2.4178077499650317
126071,730.5474545454546,-4.0852121212121215,4.0852121212121215,8739.42,6713.118787878789,7081.706461189599,7206.598155603078,11248.28,4535.161212121212,4166.573538810401,4041.6818443969223,0,0,1,0.6406844562549188
129640,60.47818181818181,-4.095151515151515,4.095151515151515,420.50000000000006,56.68181818181816,52.66718904456519,597.3246618641988,1106.84,1050.1581818181817,1054.1728109554347,509.51533813580113,0,0,1,0.5396666743740729
71446,182.3232727272727,4.097272727272731,4.097272727272731,2045.77,2417.337272727273,2400.3738369145367,2097.9370082043897,3144.46,727.1227272727269,744.0861630854633,1046.5229917956103,1,0,0,0.6671851472762859
96480,660.3903636363635,-4.100303030303025,4.100303030303025,6477.81,6009.359696969696,5858.2211984873975,5557.476336777572,8617.59,2608.2303030303037,2759.3688015126027,3060.113663222428,1,0,0,0.6448991349991787
74780,311.9723636363636,4.100363636363643,4.100363636363643,3304.24,3714.276363636364,4344.95142659418,3287.1071156809157,205.21,3509.066363636364,4139.74142659418,3081.8971156809157,0,0,1,16.018259907806225
78494,55.46036363636364,4.103030303030304,4.103030303030304,739.24,1149.5430303030305,1189.220935659569,1036.8831037005693,493.16,656.3830303030304,696.0609356595689,543.7231037005693,0,0,1,2.10252880140435
49330,71.77563636363638,4.126303030303031,4.126303030303031,903.4400000000002,1316.0703030303034,0.0,882.0283403614885,0.0,1316.0703030303034,0.0,882.0283403614885,0,1,0,inf
106995,87.83963636363634,4.126303030303033,4.126303030303033,1064.08,1476.710303030303,1574.4676011404026,1318.7638778210312,196.14999999999995,1280.5603030303032,1378.3176011404028,1122.6138778210313,0,0,1,6.723241793632585
102614,1188.1049090909091,-4.137757575757561,4.137757575757561,11708.61,11281.074242424243,11530.411410940544,9982.364016479798,1801.11,9479.964242424243,9729.301410940543,8181.254016479798,0,0,1,5.542340010593356
96590,1247.1992727272727,-4.146727272727224,4.146727272727224,12285.39,11870.71727272728,10800.347413398382,10179.0499080619,4546.36,7324.357272727279,6253.987413398382,5632.6899080619,0,0,1,2.238944981933217
124330,47.883818181818185,-4.147515151515153,4.147515151515153,292.2,8.669818181818165,8.200748419719506,509.1293847294255,557.26,548.5901818181818,549.0592515802805,48.13061527057448,0,0,1,0.9136298760532346
57339,47.42363636363636,-4.149696969696969,4.149696969696969,287.5,7.70363636363637,8.887883223875944,506.39613905634906,13.51,5.8063636363636295,4.622116776124056,492.88613905634907,0,1,0,37.483059885740126
82123,50.01054545454545,4.158545454545454,4.158545454545454,687.24,1103.0945454545454,1138.245395273765,994.0576093589225,642.91,460.1845454545454,495.33539527376513,351.1476093589225,0,0,1,1.5461847060380498
51018,217.7134545454545,4.158787878787879,4.158787878787879,2364.28,2780.158787878788,2787.669621163465,2376.378043919718,229.2,2550.9587878787884,2558.469621163465,2147.178043919718,0,0,1,10.36814155287835
60645,201.57436363636364,-4.16030303030303,4.16030303030303,1828.53,1412.4996969696972,1443.0675877788397,1759.1041400045287,399.14,1013.3596969696972,1043.9275877788396,1359.9641400045289,1,0,0,4.4072359072118275
88979,51.16163636363636,4.16630303030303,4.16630303030303,699.0999999999999,1115.7303030303028,1147.0352125032332,1003.2156947060193,454.36,661.3703030303028,692.6752125032332,548.8556947060193,0,0,1,2.2079753823092245
64879,97.03036363636365,-4.172969696969696,4.172969696969696,782.52,365.2230303030303,369.7443005735366,887.3489177923166,775.5,410.2769696969697,405.7556994264634,111.84891779231657,0,0,1,1.144228133839222
70498,109.37854545454546,-4.180121212121213,4.180121212121213,905.68,487.6678787878788,483.494525514062,987.2790897544801,1150.33,662.6621212121211,666.835474485938,163.05091024551984,0,0,1,0.8582572737862006
59566,898.7281818181818,4.207515151515139,4.207515151515139,9176.62,9597.371515151512,9450.527668478864,7983.516865090278,5882.08,3715.2915151515117,3568.447668478864,2101.436865090278,0,0,1,1.3572608439685074
97936,960.858,-4.208666666666663,4.208666666666663,9419.19,8998.323333333334,9053.367789378832,8046.8717391444825,1790.51,7207.8133333333335,7262.8577893788315,6256.361739144482,0,0,1,4.494178607851664
